dexNum,id,form,move
261,POOCHYENA,,MUD_SLAP
261,POOCHYENA,,ENDURE
261,POOCHYENA,,CHARM
261,POOCHYENA,,SWAGGER
261,POOCHYENA,,ATTRACT
261,POOCHYENA,,SLEEP_TALK
261,POOCHYENA,,HEAL_BELL
261,POOCHYENA,,RETURN
261,POOCHYENA,,IRON_TAIL
261,POOCHYENA,,HIDDEN_POWER
261,POOCHYENA,,RAIN_DANCE
261,POOCHYENA,,SUNNY_DAY
261,POOCHYENA,,CRUNCH
261,POOCHYENA,,PSYCH_UP
261,POOCHYENA,,SHADOW_BALL
261,POOCHYENA,,ROCK_SMASH
261,POOCHYENA,,UPROAR
261,POOCHYENA,,TORMENT
261,POOCHYENA,,FACADE
261,POOCHYENA,,TAUNT
261,POOCHYENA,,HELPING_HAND
261,POOCHYENA,,ENDEAVOR
261,POOCHYENA,,SECRET_POWER
261,POOCHYENA,,HYPER_VOICE
261,POOCHYENA,,COVET
261,POOCHYENA,,PAYBACK
261,POOCHYENA,,ASSURANCE
261,POOCHYENA,,EMBARGO
261,POOCHYENA,,DARK_PULSE
261,POOCHYENA,,NASTY_PLOT
261,POOCHYENA,,THUNDER_FANG
261,POOCHYENA,,ICE_FANG
261,POOCHYENA,,FIRE_FANG
261,POOCHYENA,,FOUL_PLAY
261,POOCHYENA,,ROUND
261,POOCHYENA,,INCINERATE
261,POOCHYENA,,RETALIATE
261,POOCHYENA,,SNARL
261,POOCHYENA,,PLAY_ROUGH
261,POOCHYENA,,CONFIDE
261,POOCHYENA,,PSYCHIC_FANGS
261,POOCHYENA,,LASH_OUT
261,POOCHYENA,,TERA_BLAST
261,POOCHYENA,,TRAILBLAZE
262,MIGHTYENA,,HYPER_BEAM
262,MIGHTYENA,,STRENGTH
262,MIGHTYENA,,GIGA_IMPACT
262,MIGHTYENA,,THROAT_CHOP
262,MIGHTYENA,,BODY_SLAM
262,MIGHTYENA,,TAKE_DOWN
262,MIGHTYENA,,DOUBLE_EDGE
262,MIGHTYENA,,ROAR
262,MIGHTYENA,,COUNTER
262,MIGHTYENA,,DIG
262,MIGHTYENA,,TOXIC
262,MIGHTYENA,,DOUBLE_TEAM
262,MIGHTYENA,,REST
262,MIGHTYENA,,SUPER_FANG
262,MIGHTYENA,,SUBSTITUTE
262,MIGHTYENA,,THIEF
262,MIGHTYENA,,SNORE
262,MIGHTYENA,,SPITE
262,MIGHTYENA,,PROTECT
262,MIGHTYENA,,SCARY_FACE
262,MIGHTYENA,,MUD_SLAP
262,MIGHTYENA,,ENDURE
262,MIGHTYENA,,CHARM
262,MIGHTYENA,,SWAGGER
262,MIGHTYENA,,ATTRACT
262,MIGHTYENA,,SLEEP_TALK
262,MIGHTYENA,,HEAL_BELL
262,MIGHTYENA,,RETURN
262,MIGHTYENA,,IRON_TAIL
262,MIGHTYENA,,HIDDEN_POWER
262,MIGHTYENA,,RAIN_DANCE
262,MIGHTYENA,,SUNNY_DAY
262,MIGHTYENA,,CRUNCH
262,MIGHTYENA,,PSYCH_UP
262,MIGHTYENA,,SHADOW_BALL
262,MIGHTYENA,,ROCK_SMASH
262,MIGHTYENA,,UPROAR
262,MIGHTYENA,,TORMENT
262,MIGHTYENA,,FACADE
262,MIGHTYENA,,TAUNT
262,MIGHTYENA,,HELPING_HAND
262,MIGHTYENA,,ENDEAVOR
262,MIGHTYENA,,SECRET_POWER
262,MIGHTYENA,,HYPER_VOICE
262,MIGHTYENA,,COVET
262,MIGHTYENA,,PAYBACK
262,MIGHTYENA,,ASSURANCE
262,MIGHTYENA,,EMBARGO
262,MIGHTYENA,,DARK_PULSE
262,MIGHTYENA,,NASTY_PLOT
262,MIGHTYENA,,THUNDER_FANG
262,MIGHTYENA,,ICE_FANG
262,MIGHTYENA,,FIRE_FANG
262,MIGHTYENA,,FOUL_PLAY
262,MIGHTYENA,,ROUND
262,MIGHTYENA,,INCINERATE
262,MIGHTYENA,,RETALIATE
262,MIGHTYENA,,SNARL
262,MIGHTYENA,,PLAY_ROUGH
262,MIGHTYENA,,CONFIDE
262,MIGHTYENA,,PSYCHIC_FANGS
262,MIGHTYENA,,LASH_OUT
262,MIGHTYENA,,TERA_BLAST
262,MIGHTYENA,,TRAILBLAZE
263,ZIGZAGOON,,BODY_SLAM
263,ZIGZAGOON,,TAKE_DOWN
263,ZIGZAGOON,,DOUBLE_EDGE
263,ZIGZAGOON,,PIN_MISSILE
263,ZIGZAGOON,,SURF
263,ZIGZAGOON,,ICE_BEAM
263,ZIGZAGOON,,BLIZZARD
263,ZIGZAGOON,,COUNTER
263,ZIGZAGOON,,THUNDERBOLT
263,ZIGZAGOON,,THUNDER_WAVE
263,ZIGZAGOON,,THUNDER
263,ZIGZAGOON,,DIG
263,ZIGZAGOON,,TOXIC
263,ZIGZAGOON,,DOUBLE_TEAM
263,ZIGZAGOON,,SWIFT
263,ZIGZAGOON,,REST
263,ZIGZAGOON,,SUPER_FANG
263,ZIGZAGOON,,SUBSTITUTE
263,ZIGZAGOON,,THIEF
263,ZIGZAGOON,,SNORE
263,ZIGZAGOON,,PROTECT
263,ZIGZAGOON,,MUD_SLAP
263,ZIGZAGOON,,ICY_WIND
263,ZIGZAGOON,,ENDURE
263,ZIGZAGOON,,CHARM
263,ZIGZAGOON,,SWAGGER
263,ZIGZAGOON,,ATTRACT
263,ZIGZAGOON,,SLEEP_TALK
263,ZIGZAGOON,,RETURN
263,ZIGZAGOON,,IRON_TAIL
263,ZIGZAGOON,,HIDDEN_POWER
263,ZIGZAGOON,,RAIN_DANCE
263,ZIGZAGOON,,SUNNY_DAY
263,ZIGZAGOON,,SHADOW_BALL
263,ZIGZAGOON,,ROCK_SMASH
263,ZIGZAGOON,,WHIRLPOOL
263,ZIGZAGOON,,FACADE
263,ZIGZAGOON,,HELPING_HAND
263,ZIGZAGOON,,TRICK
263,ZIGZAGOON,,SECRET_POWER
263,ZIGZAGOON,,HYPER_VOICE
263,ZIGZAGOON,,MUD_SHOT
263,ZIGZAGOON,,COVET
263,ZIGZAGOON,,SHOCK_WAVE
263,ZIGZAGOON,,WATER_PULSE
263,ZIGZAGOON,,FLING
263,ZIGZAGOON,,SEED_BOMB
263,ZIGZAGOON,,ROCK_CLIMB
263,ZIGZAGOON,,GUNK_SHOT
263,ZIGZAGOON,,GRASS_KNOT
263,ZIGZAGOON,,CHARGE_BEAM
263,ZIGZAGOON,,HONE_CLAWS
263,ZIGZAGOON,,ROUND
263,ZIGZAGOON,,ECHOED_VOICE
263,ZIGZAGOON,,RETALIATE
263,ZIGZAGOON,,WORK_UP
263,ZIGZAGOON,,TAIL_SLAP
263,ZIGZAGOON,,CONFIDE
263,ZIGZAGOON,,TERA_BLAST
264,LINOONE,,ROAR
264,LINOONE,,HYPER_BEAM
264,LINOONE,,STRENGTH
264,LINOONE,,GIGA_IMPACT
264,LINOONE,,SHADOW_CLAW
264,LINOONE,,PLAY_ROUGH
264,LINOONE,,THROAT_CHOP
264,LINOONE,,STOMPING_TANTRUM
264,LINOONE,,BODY_SLAM
264,LINOONE,,TAKE_DOWN
264,LINOONE,,DOUBLE_EDGE
264,LINOONE,,PIN_MISSILE
264,LINOONE,,SURF
264,LINOONE,,ICE_BEAM
264,LINOONE,,BLIZZARD
264,LINOONE,,COUNTER
264,LINOONE,,THUNDERBOLT
264,LINOONE,,THUNDER_WAVE
264,LINOONE,,THUNDER
264,LINOONE,,DIG
264,LINOONE,,TOXIC
264,LINOONE,,DOUBLE_TEAM
264,LINOONE,,SWIFT
264,LINOONE,,REST
264,LINOONE,,SUPER_FANG
264,LINOONE,,SUBSTITUTE
264,LINOONE,,THIEF
264,LINOONE,,SNORE
264,LINOONE,,PROTECT
264,LINOONE,,MUD_SLAP
264,LINOONE,,ICY_WIND
264,LINOONE,,ENDURE
264,LINOONE,,CHARM
264,LINOONE,,SWAGGER
264,LINOONE,,ATTRACT
264,LINOONE,,SLEEP_TALK
264,LINOONE,,RETURN
264,LINOONE,,IRON_TAIL
264,LINOONE,,HIDDEN_POWER
264,LINOONE,,RAIN_DANCE
264,LINOONE,,SUNNY_DAY
264,LINOONE,,SHADOW_BALL
264,LINOONE,,ROCK_SMASH
264,LINOONE,,WHIRLPOOL
264,LINOONE,,FACADE
264,LINOONE,,HELPING_HAND
264,LINOONE,,TRICK
264,LINOONE,,SECRET_POWER
264,LINOONE,,HYPER_VOICE
264,LINOONE,,MUD_SHOT
264,LINOONE,,COVET
264,LINOONE,,SHOCK_WAVE
264,LINOONE,,WATER_PULSE
264,LINOONE,,FLING
264,LINOONE,,SEED_BOMB
264,LINOONE,,ROCK_CLIMB
264,LINOONE,,GUNK_SHOT
264,LINOONE,,GRASS_KNOT
264,LINOONE,,CHARGE_BEAM
264,LINOONE,,HONE_CLAWS
264,LINOONE,,ROUND
264,LINOONE,,ECHOED_VOICE
264,LINOONE,,RETALIATE
264,LINOONE,,WORK_UP
264,LINOONE,,TAIL_SLAP
264,LINOONE,,CONFIDE
264,LINOONE,,TERA_BLAST
265,WURMPLE,,SNORE
265,WURMPLE,,BUG_BITE
265,WURMPLE,,ELECTROWEB
265,WURMPLE,,TERA_BLAST
266,SILCOON,,IRON_DEFENSE
266,SILCOON,,SNORE
266,SILCOON,,BUG_BITE
266,SILCOON,,ELECTROWEB
266,SILCOON,,TERA_BLAST
267,BEAUTIFLY,,DOUBLE_EDGE
267,BEAUTIFLY,,HYPER_BEAM
267,BEAUTIFLY,,SOLAR_BEAM
267,BEAUTIFLY,,TOXIC
267,BEAUTIFLY,,PSYCHIC
267,BEAUTIFLY,,DOUBLE_TEAM
267,BEAUTIFLY,,SWIFT
267,BEAUTIFLY,,LEECH_LIFE
267,BEAUTIFLY,,FLASH
267,BEAUTIFLY,,REST
267,BEAUTIFLY,,SUBSTITUTE
267,BEAUTIFLY,,THIEF
267,BEAUTIFLY,,PROTECT
267,BEAUTIFLY,,GIGA_DRAIN
267,BEAUTIFLY,,ENDURE
267,BEAUTIFLY,,SWAGGER
267,BEAUTIFLY,,ATTRACT
267,BEAUTIFLY,,SLEEP_TALK
267,BEAUTIFLY,,RETURN
267,BEAUTIFLY,,SAFEGUARD
267,BEAUTIFLY,,HIDDEN_POWER
267,BEAUTIFLY,,SUNNY_DAY
267,BEAUTIFLY,,SHADOW_BALL
267,BEAUTIFLY,,FACADE
267,BEAUTIFLY,,SECRET_POWER
267,BEAUTIFLY,,AIR_CUTTER
267,BEAUTIFLY,,SILVER_WIND
267,BEAUTIFLY,,SIGNAL_BEAM
267,BEAUTIFLY,,AERIAL_ACE
267,BEAUTIFLY,,ROOST
267,BEAUTIFLY,,TAILWIND
267,BEAUTIFLY,,U_TURN
267,BEAUTIFLY,,BUG_BUZZ
267,BEAUTIFLY,,ENERGY_BALL
267,BEAUTIFLY,,GIGA_IMPACT
267,BEAUTIFLY,,DEFOG
267,BEAUTIFLY,,OMINOUS_WIND
267,BEAUTIFLY,,VENOSHOCK
267,BEAUTIFLY,,ROUND
267,BEAUTIFLY,,ACROBATICS
267,BEAUTIFLY,,STRUGGLE_BUG
267,BEAUTIFLY,,CONFIDE
267,BEAUTIFLY,,INFESTATION
267,BEAUTIFLY,,IRON_DEFENSE
267,BEAUTIFLY,,SNORE
267,BEAUTIFLY,,BUG_BITE
267,BEAUTIFLY,,ELECTROWEB
267,BEAUTIFLY,,TERA_BLAST
268,CASCOON,,IRON_DEFENSE
268,CASCOON,,SNORE
268,CASCOON,,BUG_BITE
268,CASCOON,,ELECTROWEB
268,CASCOON,,TERA_BLAST
269,DUSTOX,,DOUBLE_EDGE
269,DUSTOX,,PSYBEAM
269,DUSTOX,,HYPER_BEAM
269,DUSTOX,,SOLAR_BEAM
269,DUSTOX,,TOXIC
269,DUSTOX,,PSYCHIC
269,DUSTOX,,DOUBLE_TEAM
269,DUSTOX,,LIGHT_SCREEN
269,DUSTOX,,SWIFT
269,DUSTOX,,LEECH_LIFE
269,DUSTOX,,FLASH
269,DUSTOX,,REST
269,DUSTOX,,SUBSTITUTE
269,DUSTOX,,THIEF
269,DUSTOX,,PROTECT
269,DUSTOX,,SLUDGE_BOMB
269,DUSTOX,,GIGA_DRAIN
269,DUSTOX,,ENDURE
269,DUSTOX,,SWAGGER
269,DUSTOX,,ATTRACT
269,DUSTOX,,SLEEP_TALK
269,DUSTOX,,RETURN
269,DUSTOX,,HIDDEN_POWER
269,DUSTOX,,SUNNY_DAY
269,DUSTOX,,SHADOW_BALL
269,DUSTOX,,FACADE
269,DUSTOX,,SECRET_POWER
269,DUSTOX,,AIR_CUTTER
269,DUSTOX,,SILVER_WIND
269,DUSTOX,,SIGNAL_BEAM
269,DUSTOX,,AERIAL_ACE
269,DUSTOX,,ROOST
269,DUSTOX,,TAILWIND
269,DUSTOX,,U_TURN
269,DUSTOX,,BUG_BUZZ
269,DUSTOX,,ENERGY_BALL
269,DUSTOX,,GIGA_IMPACT
269,DUSTOX,,DEFOG
269,DUSTOX,,OMINOUS_WIND
269,DUSTOX,,VENOSHOCK
269,DUSTOX,,ROUND
269,DUSTOX,,ACROBATICS
269,DUSTOX,,STRUGGLE_BUG
269,DUSTOX,,CONFIDE
269,DUSTOX,,INFESTATION
269,DUSTOX,,IRON_DEFENSE
269,DUSTOX,,SNORE
269,DUSTOX,,BUG_BITE
269,DUSTOX,,ELECTROWEB
269,DUSTOX,,TERA_BLAST
270,LOTAD,,SWORDS_DANCE
270,LOTAD,,BODY_SLAM
270,LOTAD,,TAKE_DOWN
270,LOTAD,,DOUBLE_EDGE
270,LOTAD,,SURF
270,LOTAD,,ICE_BEAM
270,LOTAD,,BLIZZARD
270,LOTAD,,COUNTER
270,LOTAD,,SOLAR_BEAM
270,LOTAD,,TOXIC
270,LOTAD,,DOUBLE_TEAM
270,LOTAD,,FLASH
270,LOTAD,,REST
270,LOTAD,,SUBSTITUTE
270,LOTAD,,THIEF
270,LOTAD,,SNORE
270,LOTAD,,PROTECT
270,LOTAD,,ICY_WIND
270,LOTAD,,GIGA_DRAIN
270,LOTAD,,ENDURE
270,LOTAD,,SWAGGER
270,LOTAD,,ATTRACT
270,LOTAD,,SLEEP_TALK
270,LOTAD,,RETURN
270,LOTAD,,SYNTHESIS
270,LOTAD,,HIDDEN_POWER
270,LOTAD,,RAIN_DANCE
270,LOTAD,,SUNNY_DAY
270,LOTAD,,WHIRLPOOL
270,LOTAD,,UPROAR
270,LOTAD,,HAIL
270,LOTAD,,FACADE
270,LOTAD,,NATURE_POWER
270,LOTAD,,SECRET_POWER
270,LOTAD,,WEATHER_BALL
270,LOTAD,,MUDDY_WATER
270,LOTAD,,BULLET_SEED
270,LOTAD,,MAGICAL_LEAF
270,LOTAD,,WATER_PULSE
270,LOTAD,,SEED_BOMB
270,LOTAD,,ENERGY_BALL
270,LOTAD,,ZEN_HEADBUTT
270,LOTAD,,GRASS_KNOT
270,LOTAD,,ROUND
270,LOTAD,,ECHOED_VOICE
270,LOTAD,,SCALD
270,LOTAD,,DISARMING_VOICE
270,LOTAD,,GRASSY_TERRAIN
270,LOTAD,,CONFIDE
270,LOTAD,,GRASSY_GLIDE
270,LOTAD,,TERA_BLAST
270,LOTAD,,TRAILBLAZE
270,LOTAD,,CHILLING_WATER
271,LOMBRE,,MEGA_PUNCH
271,LOMBRE,,FIRE_PUNCH
271,LOMBRE,,ICE_PUNCH
271,LOMBRE,,THUNDER_PUNCH
271,LOMBRE,,MEGA_KICK
271,LOMBRE,,HYDRO_PUMP
271,LOMBRE,,STRENGTH
271,LOMBRE,,METRONOME
271,LOMBRE,,WATERFALL
271,LOMBRE,,MUD_SLAP
271,LOMBRE,,ENCORE
271,LOMBRE,,ROCK_SMASH
271,LOMBRE,,BRICK_BREAK
271,LOMBRE,,KNOCK_OFF
271,LOMBRE,,DIVE
271,LOMBRE,,HYPER_VOICE
271,LOMBRE,,MUD_SHOT
271,LOMBRE,,FLING
271,LOMBRE,,DRAIN_PUNCH
271,LOMBRE,,HONE_CLAWS
271,LOMBRE,,POWER_UP_PUNCH
271,LOMBRE,,SWORDS_DANCE
271,LOMBRE,,BODY_SLAM
271,LOMBRE,,TAKE_DOWN
271,LOMBRE,,DOUBLE_EDGE
271,LOMBRE,,SURF
271,LOMBRE,,ICE_BEAM
271,LOMBRE,,BLIZZARD
271,LOMBRE,,COUNTER
271,LOMBRE,,SOLAR_BEAM
271,LOMBRE,,TOXIC
271,LOMBRE,,DOUBLE_TEAM
271,LOMBRE,,FLASH
271,LOMBRE,,REST
271,LOMBRE,,SUBSTITUTE
271,LOMBRE,,THIEF
271,LOMBRE,,SNORE
271,LOMBRE,,PROTECT
271,LOMBRE,,ICY_WIND
271,LOMBRE,,GIGA_DRAIN
271,LOMBRE,,ENDURE
271,LOMBRE,,SWAGGER
271,LOMBRE,,ATTRACT
271,LOMBRE,,SLEEP_TALK
271,LOMBRE,,RETURN
271,LOMBRE,,SYNTHESIS
271,LOMBRE,,HIDDEN_POWER
271,LOMBRE,,RAIN_DANCE
271,LOMBRE,,SUNNY_DAY
271,LOMBRE,,WHIRLPOOL
271,LOMBRE,,UPROAR
271,LOMBRE,,HAIL
271,LOMBRE,,FACADE
271,LOMBRE,,NATURE_POWER
271,LOMBRE,,SECRET_POWER
271,LOMBRE,,WEATHER_BALL
271,LOMBRE,,MUDDY_WATER
271,LOMBRE,,BULLET_SEED
271,LOMBRE,,MAGICAL_LEAF
271,LOMBRE,,WATER_PULSE
271,LOMBRE,,SEED_BOMB
271,LOMBRE,,ENERGY_BALL
271,LOMBRE,,ZEN_HEADBUTT
271,LOMBRE,,GRASS_KNOT
271,LOMBRE,,ROUND
271,LOMBRE,,ECHOED_VOICE
271,LOMBRE,,SCALD
271,LOMBRE,,DISARMING_VOICE
271,LOMBRE,,GRASSY_TERRAIN
271,LOMBRE,,CONFIDE
271,LOMBRE,,GRASSY_GLIDE
271,LOMBRE,,TERA_BLAST
271,LOMBRE,,TRAILBLAZE
271,LOMBRE,,CHILLING_WATER
272,LUDICOLO,,HYPER_BEAM
272,LUDICOLO,,SWIFT
272,LUDICOLO,,AMNESIA
272,LUDICOLO,,FOCUS_PUNCH
272,LUDICOLO,,FOCUS_BLAST
272,LUDICOLO,,GIGA_IMPACT
272,LUDICOLO,,ROCK_CLIMB
272,LUDICOLO,,LEAF_STORM
272,LUDICOLO,,ICE_SPINNER
272,LUDICOLO,,MEGA_PUNCH
272,LUDICOLO,,FIRE_PUNCH
272,LUDICOLO,,ICE_PUNCH
272,LUDICOLO,,THUNDER_PUNCH
272,LUDICOLO,,MEGA_KICK
272,LUDICOLO,,HYDRO_PUMP
272,LUDICOLO,,STRENGTH
272,LUDICOLO,,METRONOME
272,LUDICOLO,,WATERFALL
272,LUDICOLO,,MUD_SLAP
272,LUDICOLO,,ENCORE
272,LUDICOLO,,ROCK_SMASH
272,LUDICOLO,,BRICK_BREAK
272,LUDICOLO,,KNOCK_OFF
272,LUDICOLO,,DIVE
272,LUDICOLO,,HYPER_VOICE
272,LUDICOLO,,MUD_SHOT
272,LUDICOLO,,FLING
272,LUDICOLO,,DRAIN_PUNCH
272,LUDICOLO,,HONE_CLAWS
272,LUDICOLO,,POWER_UP_PUNCH
272,LUDICOLO,,SWORDS_DANCE
272,LUDICOLO,,BODY_SLAM
272,LUDICOLO,,TAKE_DOWN
272,LUDICOLO,,DOUBLE_EDGE
272,LUDICOLO,,SURF
272,LUDICOLO,,ICE_BEAM
272,LUDICOLO,,BLIZZARD
272,LUDICOLO,,COUNTER
272,LUDICOLO,,SOLAR_BEAM
272,LUDICOLO,,TOXIC
272,LUDICOLO,,DOUBLE_TEAM
272,LUDICOLO,,FLASH
272,LUDICOLO,,REST
272,LUDICOLO,,SUBSTITUTE
272,LUDICOLO,,THIEF
272,LUDICOLO,,SNORE
272,LUDICOLO,,PROTECT
272,LUDICOLO,,ICY_WIND
272,LUDICOLO,,GIGA_DRAIN
272,LUDICOLO,,ENDURE
272,LUDICOLO,,SWAGGER
272,LUDICOLO,,ATTRACT
272,LUDICOLO,,SLEEP_TALK
272,LUDICOLO,,RETURN
272,LUDICOLO,,SYNTHESIS
272,LUDICOLO,,HIDDEN_POWER
272,LUDICOLO,,RAIN_DANCE
272,LUDICOLO,,SUNNY_DAY
272,LUDICOLO,,WHIRLPOOL
272,LUDICOLO,,UPROAR
272,LUDICOLO,,HAIL
272,LUDICOLO,,FACADE
272,LUDICOLO,,NATURE_POWER
272,LUDICOLO,,SECRET_POWER
272,LUDICOLO,,WEATHER_BALL
272,LUDICOLO,,MUDDY_WATER
272,LUDICOLO,,BULLET_SEED
272,LUDICOLO,,MAGICAL_LEAF
272,LUDICOLO,,WATER_PULSE
272,LUDICOLO,,SEED_BOMB
272,LUDICOLO,,ENERGY_BALL
272,LUDICOLO,,ZEN_HEADBUTT
272,LUDICOLO,,GRASS_KNOT
272,LUDICOLO,,ROUND
272,LUDICOLO,,ECHOED_VOICE
272,LUDICOLO,,SCALD
272,LUDICOLO,,DISARMING_VOICE
272,LUDICOLO,,GRASSY_TERRAIN
272,LUDICOLO,,CONFIDE
272,LUDICOLO,,GRASSY_GLIDE
272,LUDICOLO,,TERA_BLAST
272,LUDICOLO,,TRAILBLAZE
272,LUDICOLO,,CHILLING_WATER
273,SEEDOT,,SWORDS_DANCE
273,SEEDOT,,BODY_SLAM
273,SEEDOT,,TAKE_DOWN
273,SEEDOT,,DOUBLE_EDGE
273,SEEDOT,,SOLAR_BEAM
273,SEEDOT,,DIG
273,SEEDOT,,TOXIC
273,SEEDOT,,DOUBLE_TEAM
273,SEEDOT,,SELF_DESTRUCT
273,SEEDOT,,AMNESIA
273,SEEDOT,,FLASH
273,SEEDOT,,EXPLOSION
273,SEEDOT,,REST
273,SEEDOT,,SUBSTITUTE
273,SEEDOT,,SNORE
273,SEEDOT,,CURSE
273,SEEDOT,,SPITE
273,SEEDOT,,PROTECT
273,SEEDOT,,GIGA_DRAIN
273,SEEDOT,,ENDURE
273,SEEDOT,,FALSE_SWIPE
273,SEEDOT,,SWAGGER
273,SEEDOT,,ATTRACT
273,SEEDOT,,SLEEP_TALK
273,SEEDOT,,RETURN
273,SEEDOT,,SYNTHESIS
273,SEEDOT,,HIDDEN_POWER
273,SEEDOT,,RAIN_DANCE
273,SEEDOT,,SUNNY_DAY
273,SEEDOT,,SHADOW_BALL
273,SEEDOT,,ROCK_SMASH
273,SEEDOT,,BEAT_UP
273,SEEDOT,,FACADE
273,SEEDOT,,NATURE_POWER
273,SEEDOT,,ENDEAVOR
273,SEEDOT,,SECRET_POWER
273,SEEDOT,,BULLET_SEED
273,SEEDOT,,MAGICAL_LEAF
273,SEEDOT,,PAYBACK
273,SEEDOT,,POWER_SWAP
273,SEEDOT,,WORRY_SEED
273,SEEDOT,,SEED_BOMB
273,SEEDOT,,ENERGY_BALL
273,SEEDOT,,NASTY_PLOT
273,SEEDOT,,DEFOG
273,SEEDOT,,LEAF_STORM
273,SEEDOT,,GRASS_KNOT
273,SEEDOT,,FOUL_PLAY
273,SEEDOT,,ROUND
273,SEEDOT,,RETALIATE
273,SEEDOT,,GRASSY_TERRAIN
273,SEEDOT,,CONFIDE
273,SEEDOT,,GRASSY_GLIDE
273,SEEDOT,,TERA_BLAST
273,SEEDOT,,TRAILBLAZE
274,NUZLEAF,,MEGA_KICK
274,NUZLEAF,,HYPER_BEAM
274,NUZLEAF,,LOW_KICK
274,NUZLEAF,,STRENGTH
274,NUZLEAF,,SWIFT
274,NUZLEAF,,ROCK_SLIDE
274,NUZLEAF,,THIEF
274,NUZLEAF,,SCARY_FACE
274,NUZLEAF,,MUD_SLAP
274,NUZLEAF,,PSYCH_UP
274,NUZLEAF,,UPROAR
274,NUZLEAF,,TORMENT
274,NUZLEAF,,BRICK_BREAK
274,NUZLEAF,,KNOCK_OFF
274,NUZLEAF,,WEATHER_BALL
274,NUZLEAF,,AIR_CUTTER
274,NUZLEAF,,ROCK_TOMB
274,NUZLEAF,,LEAF_BLADE
274,NUZLEAF,,ASSURANCE
274,NUZLEAF,,EMBARGO
274,NUZLEAF,,FLING
274,NUZLEAF,,DARK_PULSE
274,NUZLEAF,,LOW_SWEEP
274,NUZLEAF,,SNARL
274,NUZLEAF,,POWER_UP_PUNCH
274,NUZLEAF,,SOLAR_BLADE
274,NUZLEAF,,LASH_OUT
274,NUZLEAF,,CHILLING_WATER
274,NUZLEAF,,SWORDS_DANCE
274,NUZLEAF,,BODY_SLAM
274,NUZLEAF,,TAKE_DOWN
274,NUZLEAF,,DOUBLE_EDGE
274,NUZLEAF,,SOLAR_BEAM
274,NUZLEAF,,DIG
274,NUZLEAF,,TOXIC
274,NUZLEAF,,DOUBLE_TEAM
274,NUZLEAF,,SELF_DESTRUCT
274,NUZLEAF,,AMNESIA
274,NUZLEAF,,FLASH
274,NUZLEAF,,EXPLOSION
274,NUZLEAF,,REST
274,NUZLEAF,,SUBSTITUTE
274,NUZLEAF,,SNORE
274,NUZLEAF,,CURSE
274,NUZLEAF,,SPITE
274,NUZLEAF,,PROTECT
274,NUZLEAF,,GIGA_DRAIN
274,NUZLEAF,,ENDURE
274,NUZLEAF,,FALSE_SWIPE
274,NUZLEAF,,SWAGGER
274,NUZLEAF,,ATTRACT
274,NUZLEAF,,SLEEP_TALK
274,NUZLEAF,,RETURN
274,NUZLEAF,,SYNTHESIS
274,NUZLEAF,,HIDDEN_POWER
274,NUZLEAF,,RAIN_DANCE
274,NUZLEAF,,SUNNY_DAY
274,NUZLEAF,,SHADOW_BALL
274,NUZLEAF,,ROCK_SMASH
274,NUZLEAF,,BEAT_UP
274,NUZLEAF,,FACADE
274,NUZLEAF,,NATURE_POWER
274,NUZLEAF,,ENDEAVOR
274,NUZLEAF,,SECRET_POWER
274,NUZLEAF,,BULLET_SEED
274,NUZLEAF,,MAGICAL_LEAF
274,NUZLEAF,,PAYBACK
274,NUZLEAF,,POWER_SWAP
274,NUZLEAF,,WORRY_SEED
274,NUZLEAF,,SEED_BOMB
274,NUZLEAF,,ENERGY_BALL
274,NUZLEAF,,NASTY_PLOT
274,NUZLEAF,,DEFOG
274,NUZLEAF,,LEAF_STORM
274,NUZLEAF,,GRASS_KNOT
274,NUZLEAF,,FOUL_PLAY
274,NUZLEAF,,ROUND
274,NUZLEAF,,RETALIATE
274,NUZLEAF,,GRASSY_TERRAIN
274,NUZLEAF,,CONFIDE
274,NUZLEAF,,GRASSY_GLIDE
274,NUZLEAF,,TERA_BLAST
274,NUZLEAF,,TRAILBLAZE
275,SHIFTRY,,SCREECH
275,SHIFTRY,,CONFUSE_RAY
275,SHIFTRY,,REVERSAL
275,SHIFTRY,,ICY_WIND
275,SHIFTRY,,HEAT_WAVE
275,SHIFTRY,,WILL_O_WISP
275,SHIFTRY,,TAUNT
275,SHIFTRY,,REVENGE
275,SHIFTRY,,IMPRISON
275,SHIFTRY,,SILVER_WIND
275,SHIFTRY,,AERIAL_ACE
275,SHIFTRY,,BOUNCE
275,SHIFTRY,,TAILWIND
275,SHIFTRY,,TOXIC_SPIKES
275,SHIFTRY,,AIR_SLASH
275,SHIFTRY,,X_SCISSOR
275,SHIFTRY,,VACUUM_WAVE
275,SHIFTRY,,FOCUS_BLAST
275,SHIFTRY,,GIGA_IMPACT
275,SHIFTRY,,OMINOUS_WIND
275,SHIFTRY,,HEX
275,SHIFTRY,,HURRICANE
275,SHIFTRY,,PETAL_BLIZZARD
275,SHIFTRY,,THROAT_CHOP
275,SHIFTRY,,BRUTAL_SWING
275,SHIFTRY,,UPPER_HAND
275,SHIFTRY,,MEGA_KICK
275,SHIFTRY,,HYPER_BEAM
275,SHIFTRY,,LOW_KICK
275,SHIFTRY,,STRENGTH
275,SHIFTRY,,SWIFT
275,SHIFTRY,,ROCK_SLIDE
275,SHIFTRY,,THIEF
