dexNum,id,form,level,move
157,TYPHLOSION,,24,DEFENSE_CURL
157,TYPHLOSION,,31,SWIFT
157,TYPHLOSION,,35,FLAME_CHARGE
157,TYPHLOSION,,43,LAVA_PLUME
157,TYPHLOSION,,48,FLAMETHROWER
157,TYPHLOSION,,56,INFERNO
157,TYPHLOSION,,61,ROLLOUT
157,TYPHLOSION,,74,OVERHEAT
158,TOTODILE,,1,SCRATCH
158,TOTODILE,,1,LEER
158,TOTODILE,,5,WATER_GUN
158,TOTODILE,,9,BITE
158,TOTODILE,,13,SCARY_FACE
158,TOTODILE,,19,ICE_FANG
158,TOTODILE,,22,FLAIL
158,TOTODILE,,27,CRUNCH
158,TOTODILE,,30,SLASH
158,TOTODILE,,33,SCREECH
158,TOTODILE,,37,THRASH
158,TOTODILE,,41,AQUA_TAIL
158,TOTODILE,,45,SUPERPOWER
158,TOTODILE,,50,HYDRO_PUMP
159,CROCONAW,,1,SCRATCH
159,CROCONAW,,1,LEER
159,CROCONAW,,1,WATER_GUN
159,CROCONAW,,13,BITE
159,CROCONAW,,15,SCARY_FACE
159,CROCONAW,,21,ICE_FANG
159,CROCONAW,,24,FLAIL
159,CROCONAW,,30,CRUNCH
159,CROCONAW,,34,SLASH
159,CROCONAW,,37,SCREECH
159,CROCONAW,,42,THRASH
159,CROCONAW,,47,AQUA_TAIL
159,CROCONAW,,50,SUPERPOWER
159,CROCONAW,,55,HYDRO_PUMP
160,FERALIGATR,,1,AGILITY
160,FERALIGATR,,1,SCRATCH
160,FERALIGATR,,1,LEER
160,FERALIGATR,,1,WATER_GUN
160,FERALIGATR,,13,BITE
160,FERALIGATR,,15,SCARY_FACE
160,FERALIGATR,,21,ICE_FANG
160,FERALIGATR,,24,FLAIL
160,FERALIGATR,,32,CRUNCH
160,FERALIGATR,,37,SLASH
160,FERALIGATR,,44,SCREECH
160,FERALIGATR,,51,THRASH
160,FERALIGATR,,59,AQUA_TAIL
160,FERALIGATR,,65,SUPERPOWER
160,FERALIGATR,,70,HYDRO_PUMP
161,SENTRET,,1,SCRATCH
161,SENTRET,,4,DEFENSE_CURL
161,SENTRET,,7,QUICK_ATTACK
161,SENTRET,,13,FURY_SWIPES
161,SENTRET,,16,HELPING_HAND
161,SENTRET,,19,FOLLOW_ME
161,SENTRET,,25,SLAM
161,SENTRET,,28,REST
161,SENTRET,,31,SUCKER_PUNCH
161,SENTRET,,36,AMNESIA
161,SENTRET,,39,BATON_PASS
161,SENTRET,,42,DOUBLE_EDGE
161,SENTRET,,47,HYPER_VOICE
162,FURRET,,EVOLVE_MOVE,AGILITY
162,FURRET,,1,SCRATCH
162,FURRET,,1,QUICK_ATTACK
162,FURRET,,1,DEFENSE_CURL
162,FURRET,,1,COIL
162,FURRET,,13,FURY_SWIPES
162,FURRET,,17,HELPING_HAND
162,FURRET,,21,FOLLOW_ME
162,FURRET,,28,SLAM
162,FURRET,,32,REST
162,FURRET,,36,SUCKER_PUNCH
162,FURRET,,42,AMNESIA
162,FURRET,,46,BATON_PASS
162,FURRET,,50,DOUBLE_EDGE
162,FURRET,,56,HYPER_VOICE
163,HOOTHOOT,,1,GROWL
163,HOOTHOOT,,1,PECK
163,HOOTHOOT,,3,TACKLE
163,HOOTHOOT,,6,ECHOED_VOICE
163,HOOTHOOT,,9,CONFUSION
163,HOOTHOOT,,12,REFLECT
163,HOOTHOOT,,15,DEFOG
163,HOOTHOOT,,18,AIR_SLASH
163,HOOTHOOT,,21,EXTRASENSORY
163,HOOTHOOT,,24,TAKE_DOWN
163,HOOTHOOT,,27,UPROAR
163,HOOTHOOT,,30,ROOST
163,HOOTHOOT,,33,MOONBLAST
163,HOOTHOOT,,36,HYPNOSIS
163,HOOTHOOT,,39,DREAM_EATER
164,NOCTOWL,,1,TACKLE
164,NOCTOWL,,1,GROWL
164,NOCTOWL,,1,PECK
164,NOCTOWL,,1,SKY_ATTACK
164,NOCTOWL,,1,ECHOED_VOICE
164,NOCTOWL,,9,CONFUSION
164,NOCTOWL,,12,REFLECT
164,NOCTOWL,,15,DEFOG
164,NOCTOWL,,18,AIR_SLASH
164,NOCTOWL,,23,EXTRASENSORY
164,NOCTOWL,,28,TAKE_DOWN
164,NOCTOWL,,33,UPROAR
164,NOCTOWL,,38,ROOST
164,NOCTOWL,,43,MOONBLAST
164,NOCTOWL,,48,HYPNOSIS
164,NOCTOWL,,53,DREAM_EATER
165,LEDYBA,,1,TACKLE
165,LEDYBA,,5,SUPERSONIC
165,LEDYBA,,8,SWIFT
165,LEDYBA,,12,LIGHT_SCREEN
165,LEDYBA,,12,REFLECT
165,LEDYBA,,12,SAFEGUARD
165,LEDYBA,,15,MACH_PUNCH
165,LEDYBA,,19,ROOST
165,LEDYBA,,22,STRUGGLE_BUG
165,LEDYBA,,26,BATON_PASS
165,LEDYBA,,29,AGILITY
165,LEDYBA,,33,BUG_BUZZ
165,LEDYBA,,36,AIR_SLASH
165,LEDYBA,,40,DOUBLE_EDGE
166,LEDIAN,,1,TACKLE
166,LEDIAN,,1,SUPERSONIC
166,LEDIAN,,1,SWIFT
166,LEDIAN,,5,SUPERSONIC
166,LEDIAN,,12,LIGHT_SCREEN
166,LEDIAN,,12,REFLECT
166,LEDIAN,,12,SAFEGUARD
166,LEDIAN,,15,MACH_PUNCH
166,LEDIAN,,20,ROOST
166,LEDIAN,,24,STRUGGLE_BUG
166,LEDIAN,,29,BATON_PASS
166,LEDIAN,,33,AGILITY
166,LEDIAN,,38,BUG_BUZZ
166,LEDIAN,,42,AIR_SLASH
166,LEDIAN,,47,DOUBLE_EDGE
167,SPINARAK,,1,POISON_STING
167,SPINARAK,,1,STRING_SHOT
167,SPINARAK,,1,CONSTRICT
167,SPINARAK,,5,ABSORB
167,SPINARAK,,8,INFESTATION
167,SPINARAK,,12,SCARY_FACE
167,SPINARAK,,15,NIGHT_SHADE
167,SPINARAK,,19,SHADOW_SNEAK
167,SPINARAK,,22,FURY_SWIPES
167,SPINARAK,,26,SUCKER_PUNCH
167,SPINARAK,,29,AGILITY
167,SPINARAK,,33,PIN_MISSILE
167,SPINARAK,,36,PSYCHIC
167,SPINARAK,,40,POISON_JAB
167,SPINARAK,,44,CROSS_POISON
167,SPINARAK,,47,STICKY_WEB
167,SPINARAK,,51,TOXIC_THREAD
168,ARIADOS,,EVOLVE_MOVE,SWORDS_DANCE
168,ARIADOS,,1,POISON_STING
168,ARIADOS,,1,ABSORB
168,ARIADOS,,1,STRING_SHOT
168,ARIADOS,,1,CONSTRICT
168,ARIADOS,,1,FOCUS_ENERGY
168,ARIADOS,,1,BUG_BITE
168,ARIADOS,,1,FELL_STINGER
168,ARIADOS,,8,INFESTATION
168,ARIADOS,,12,SCARY_FACE
168,ARIADOS,,15,NIGHT_SHADE
168,ARIADOS,,19,SHADOW_SNEAK
168,ARIADOS,,23,FURY_SWIPES
168,ARIADOS,,28,SUCKER_PUNCH
168,ARIADOS,,31,AGILITY
168,ARIADOS,,35,PIN_MISSILE
168,ARIADOS,,41,PSYCHIC
168,ARIADOS,,46,POISON_JAB
168,ARIADOS,,50,CROSS_POISON
168,ARIADOS,,54,STICKY_WEB
168,ARIADOS,,59,TOXIC_THREAD
169,CROBAT,,EVOLVE_MOVE,CROSS_POISON
169,CROBAT,,1,SUPERSONIC
169,CROBAT,,1,ABSORB
169,CROBAT,,1,TOXIC
169,CROBAT,,1,SCREECH
169,CROBAT,,1,MEAN_LOOK
169,CROBAT,,1,ASTONISH
169,CROBAT,,1,TAILWIND
169,CROBAT,,15,POISON_FANG
169,CROBAT,,20,QUICK_GUARD
169,CROBAT,,27,AIR_CUTTER
169,CROBAT,,34,BITE
169,CROBAT,,41,HAZE
169,CROBAT,,48,VENOSHOCK
169,CROBAT,,55,CONFUSE_RAY
169,CROBAT,,62,AIR_SLASH
169,CROBAT,,69,LEECH_LIFE
170,CHINCHOU,,1,SUPERSONIC
170,CHINCHOU,,1,WATER_GUN
170,CHINCHOU,,4,ELECTRO_BALL
170,CHINCHOU,,8,THUNDER_WAVE
170,CHINCHOU,,12,BUBBLE_BEAM
170,CHINCHOU,,16,CONFUSE_RAY
170,CHINCHOU,,20,SPARK
170,CHINCHOU,,24,CHARGE
170,CHINCHOU,,28,DISCHARGE
170,CHINCHOU,,32,AQUA_RING
170,CHINCHOU,,36,FLAIL
170,CHINCHOU,,40,TAKE_DOWN
170,CHINCHOU,,44,HYDRO_PUMP
171,LANTURN,,EVOLVE_MOVE,STOCKPILE
171,LANTURN,,EVOLVE_MOVE,SPIT_UP
171,LANTURN,,EVOLVE_MOVE,SWALLOW
171,LANTURN,,1,SUPERSONIC
171,LANTURN,,1,WATER_GUN
171,LANTURN,,1,SPOTLIGHT
171,LANTURN,,1,THUNDER_WAVE
171,LANTURN,,1,ELECTRO_BALL
171,LANTURN,,1,EERIE_IMPULSE
171,LANTURN,,12,BUBBLE_BEAM
171,LANTURN,,16,CONFUSE_RAY
171,LANTURN,,20,SPARK
171,LANTURN,,24,CHARGE
171,LANTURN,,30,DISCHARGE
171,LANTURN,,36,AQUA_RING
171,LANTURN,,42,FLAIL
171,LANTURN,,48,TAKE_DOWN
171,LANTURN,,54,HYDRO_PUMP
172,PICHU,,1,TAIL_WHIP
172,PICHU,,1,THUNDER_SHOCK
172,PICHU,,4,PLAY_NICE
172,PICHU,,8,SWEET_KISS
172,PICHU,,12,NUZZLE
172,PICHU,,16,NASTY_PLOT
172,PICHU,,20,CHARM
173,CLEFFA,,1,POUND
173,CLEFFA,,1,SPLASH
173,CLEFFA,,1,COPYCAT
173,CLEFFA,,4,SING
173,CLEFFA,,8,SWEET_KISS
173,CLEFFA,,12,DISARMING_VOICE
173,CLEFFA,,16,ENCORE
173,CLEFFA,,20,CHARM
174,IGGLYBUFF,,1,POUND
174,IGGLYBUFF,,1,SING
174,IGGLYBUFF,,1,COPYCAT
174,IGGLYBUFF,,4,DEFENSE_CURL
174,IGGLYBUFF,,8,SWEET_KISS
174,IGGLYBUFF,,12,DISARMING_VOICE
174,IGGLYBUFF,,16,DISABLE
174,IGGLYBUFF,,20,CHARM
175,TOGEPI,,1,POUND
175,TOGEPI,,1,GROWL
175,TOGEPI,,4,SWEET_KISS
175,TOGEPI,,8,LIFE_DEW
175,TOGEPI,,12,CHARM
175,TOGEPI,,16,ANCIENT_POWER
175,TOGEPI,,20,YAWN
175,TOGEPI,,24,METRONOME
175,TOGEPI,,28,AFTER_YOU
175,TOGEPI,,32,DOUBLE_EDGE
175,TOGEPI,,36,SAFEGUARD
175,TOGEPI,,40,FOLLOW_ME
175,TOGEPI,,44,BATON_PASS
175,TOGEPI,,48,LAST_RESORT
175,TOGEPI,,52,WISH
176,TOGETIC,,EVOLVE_MOVE,FAIRY_WIND
176,TOGETIC,,1,POUND
176,TOGETIC,,1,GROWL
176,TOGETIC,,1,SWEET_KISS
176,TOGETIC,,1,LIFE_DEW
176,TOGETIC,,12,CHARM
176,TOGETIC,,16,ANCIENT_POWER
176,TOGETIC,,20,YAWN
176,TOGETIC,,24,METRONOME
176,TOGETIC,,28,AFTER_YOU
176,TOGETIC,,32,DOUBLE_EDGE
176,TOGETIC,,36,SAFEGUARD
176,TOGETIC,,40,FOLLOW_ME
176,TOGETIC,,44,BATON_PASS
176,TOGETIC,,48,LAST_RESORT
176,TOGETIC,,52,WISH
177,NATU,,1,LEER
177,NATU,,1,PECK
177,NATU,,5,STORED_POWER
177,NATU,,10,TELEPORT
177,NATU,,15,CONFUSE_RAY
177,NATU,,20,NIGHT_SHADE
177,NATU,,26,PSYCHO_SHIFT
177,NATU,,30,POWER_SWAP
177,NATU,,35,PSYCHIC
177,NATU,,35,GUARD_SWAP
177,NATU,,40,WISH
177,NATU,,45,FUTURE_SIGHT
178,XATU,,EVOLVE_MOVE,AIR_SLASH
178,XATU,,1,LEER
178,XATU,,1,PECK
178,XATU,,1,TELEPORT
178,XATU,,1,TAILWIND
178,XATU,,1,STORED_POWER
178,XATU,,15,CONFUSE_RAY
178,XATU,,20,NIGHT_SHADE
178,XATU,,28,PSYCHO_SHIFT
178,XATU,,34,POWER_SWAP
178,XATU,,34,GUARD_SWAP
178,XATU,,41,PSYCHIC
178,XATU,,48,WISH
178,XATU,,55,FUTURE_SIGHT
179,MAREEP,,1,TACKLE
179,MAREEP,,1,GROWL
179,MAREEP,,4,THUNDER_WAVE
179,MAREEP,,8,THUNDER_SHOCK
179,MAREEP,,11,COTTON_SPORE
179,MAREEP,,15,CHARGE
179,MAREEP,,18,TAKE_DOWN
179,MAREEP,,22,ELECTRO_BALL
179,MAREEP,,25,CONFUSE_RAY
179,MAREEP,,29,POWER_GEM
179,MAREEP,,32,DISCHARGE
179,MAREEP,,36,COTTON_GUARD
179,MAREEP,,39,DAZZLING_GLEAM
179,MAREEP,,43,LIGHT_SCREEN
179,MAREEP,,46,THUNDER
180,FLAAFFY,,1,TACKLE
180,FLAAFFY,,1,GROWL
180,FLAAFFY,,6,THUNDER_SHOCK
180,FLAAFFY,,9,THUNDER_WAVE
180,FLAAFFY,,11,COTTON_SPORE
180,FLAAFFY,,16,CHARGE
180,FLAAFFY,,20,TAKE_DOWN
180,FLAAFFY,,25,ELECTRO_BALL
180,FLAAFFY,,29,CONFUSE_RAY
180,FLAAFFY,,34,POWER_GEM
180,FLAAFFY,,38,DISCHARGE
180,FLAAFFY,,43,COTTON_GUARD
180,FLAAFFY,,47,DAZZLING_GLEAM
180,FLAAFFY,,52,LIGHT_SCREEN
180,FLAAFFY,,56,THUNDER
181,AMPHAROS,,EVOLVE_MOVE,THUNDER_PUNCH
181,AMPHAROS,,1,FIRE_PUNCH
181,AMPHAROS,,1,TACKLE
181,AMPHAROS,,1,GROWL
181,AMPHAROS,,1,THUNDER_SHOCK
181,AMPHAROS,,1,THUNDER_WAVE
181,AMPHAROS,,1,ZAP_CANNON
181,AMPHAROS,,1,DRAGON_PULSE
181,AMPHAROS,,1,MAGNETIC_FLUX
181,AMPHAROS,,1,ION_DELUGE
181,AMPHAROS,,11,COTTON_SPORE
181,AMPHAROS,,16,CHARGE
181,AMPHAROS,,20,TAKE_DOWN
181,AMPHAROS,,25,ELECTRO_BALL
181,AMPHAROS,,29,CONFUSE_RAY
181,AMPHAROS,,35,POWER_GEM
181,AMPHAROS,,40,DISCHARGE
181,AMPHAROS,,46,COTTON_GUARD
181,AMPHAROS,,51,DAZZLING_GLEAM
181,AMPHAROS,,57,LIGHT_SCREEN
181,AMPHAROS,,62,THUNDER
182,BELLOSSOM,,EVOLVE_MOVE,PETAL_BLIZZARD
182,BELLOSSOM,,1,ACID
182,BELLOSSOM,,1,ABSORB
182,BELLOSSOM,,1,MEGA_DRAIN
182,BELLOSSOM,,1,GROWTH
182,BELLOSSOM,,1,POISON_POWDER
182,BELLOSSOM,,1,STUN_SPORE
182,BELLOSSOM,,1,SLEEP_POWDER
182,BELLOSSOM,,1,PETAL_DANCE
182,BELLOSSOM,,1,TOXIC
182,BELLOSSOM,,1,GIGA_DRAIN
182,BELLOSSOM,,1,SWEET_SCENT
182,BELLOSSOM,,1,MOONLIGHT
182,BELLOSSOM,,1,QUIVER_DANCE
182,BELLOSSOM,,1,GRASSY_TERRAIN
182,BELLOSSOM,,1,MOONBLAST
183,MARILL,,1,SPLASH
183,MARILL,,1,TACKLE
183,MARILL,,1,TAIL_WHIP
183,MARILL,,1,WATER_GUN
183,MARILL,,1,DEFENSE_CURL
183,MARILL,,1,ROLLOUT
183,MARILL,,1,HELPING_HAND
183,MARILL,,6,BUBBLE_BEAM
183,MARILL,,9,CHARM
183,MARILL,,12,SLAM
183,MARILL,,15,BOUNCE
183,MARILL,,19,AQUA_TAIL
183,MARILL,,21,PLAY_ROUGH
183,MARILL,,24,AQUA_RING
183,MARILL,,27,RAIN_DANCE
183,MARILL,,30,HYDRO_PUMP
183,MARILL,,33,DOUBLE_EDGE
183,MARILL,,36,SUPERPOWER
184,AZUMARILL,,1,SPLASH
184,AZUMARILL,,1,TACKLE
184,AZUMARILL,,1,TAIL_WHIP
184,AZUMARILL,,1,WATER_GUN
184,AZUMARILL,,1,DEFENSE_CURL
184,AZUMARILL,,1,ROLLOUT
184,AZUMARILL,,1,HELPING_HAND
184,AZUMARILL,,6,BUBBLE_BEAM
184,AZUMARILL,,9,CHARM
184,AZUMARILL,,12,SLAM
184,AZUMARILL,,15,BOUNCE
184,AZUMARILL,,21,AQUA_TAIL
184,AZUMARILL,,25,PLAY_ROUGH
184,AZUMARILL,,30,AQUA_RING
184,AZUMARILL,,35,RAIN_DANCE
184,AZUMARILL,,40,HYDRO_PUMP
184,AZUMARILL,,45,DOUBLE_EDGE
184,AZUMARILL,,50,SUPERPOWER
185,SUDOWOODO,,EVOLVE_MOVE,SLAM
185,SUDOWOODO,,1,ROCK_THROW
185,SUDOWOODO,,1,TACKLE
185,SUDOWOODO,,1,FLAIL
185,SUDOWOODO,,1,FAKE_TEARS
185,SUDOWOODO,,1,HAMMER_ARM
185,SUDOWOODO,,1,COPYCAT
185,SUDOWOODO,,1,STONE_EDGE
185,SUDOWOODO,,1,WOOD_HAMMER
185,SUDOWOODO,,12,BLOCK
185,SUDOWOODO,,16,MIMIC
185,SUDOWOODO,,20,ROCK_TOMB
185,SUDOWOODO,,24,TEARFUL_LOOK
185,SUDOWOODO,,28,SUCKER_PUNCH
185,SUDOWOODO,,32,ROCK_SLIDE
185,SUDOWOODO,,36,LOW_KICK
185,SUDOWOODO,,40,COUNTER
185,SUDOWOODO,,44,DOUBLE_EDGE
185,SUDOWOODO,,48,HEAD_SMASH
186,POLITOED,,EVOLVE_MOVE,BOUNCE
186,POLITOED,,RELEARN_MOVE,BODY_SLAM
186,POLITOED,,RELEARN_MOVE,DOUBLE_EDGE
186,POLITOED,,RELEARN_MOVE,WATER_GUN
186,POLITOED,,RELEARN_MOVE,BUBBLE_BEAM
186,POLITOED,,RELEARN_MOVE,HYPNOSIS
186,POLITOED,,RELEARN_MOVE,PERISH_SONG
186,POLITOED,,RELEARN_MOVE,SWAGGER
186,POLITOED,,RELEARN_MOVE,HYPER_VOICE
186,POLITOED,,RELEARN_MOVE,MUD_SHOT
186,POLITOED,,RELEARN_MOVE,EARTH_POWER
186,POLITOED,,1,RAIN_DANCE
186,POLITOED,,1,HYDRO_PUMP
186,POLITOED,,1,BELLY_DRUM
186,POLITOED,,1,POUND
186,POLITOED,,1,WATER_SPORT
187,HOPPIP,,1,TACKLE
187,HOPPIP,,1,SPLASH
187,HOPPIP,,4,TAIL_WHIP
187,HOPPIP,,6,ABSORB
187,HOPPIP,,8,FAIRY_WIND
187,HOPPIP,,10,POISON_POWDER
187,HOPPIP,,10,STUN_SPORE
187,HOPPIP,,10,SLEEP_POWDER
187,HOPPIP,,12,BULLET_SEED
187,HOPPIP,,15,SYNTHESIS
187,HOPPIP,,19,LEECH_SEED
187,HOPPIP,,22,MEGA_DRAIN
187,HOPPIP,,24,ACROBATICS
187,HOPPIP,,27,COTTON_SPORE
187,HOPPIP,,29,U_TURN
187,HOPPIP,,32,GIGA_DRAIN
187,HOPPIP,,35,BOUNCE
187,HOPPIP,,38,MEMENTO
188,SKIPLOOM,,1,TAIL_WHIP
188,SKIPLOOM,,1,ABSORB
188,SKIPLOOM,,1,SPLASH
188,SKIPLOOM,,1,SYNTHESIS
188,SKIPLOOM,,8,TACKLE
188,SKIPLOOM,,10,FAIRY_WIND
188,SKIPLOOM,,12,POISON_POWDER
188,SKIPLOOM,,12,STUN_SPORE
188,SKIPLOOM,,12,SLEEP_POWDER
188,SKIPLOOM,,15,BULLET_SEED
188,SKIPLOOM,,20,LEECH_SEED
188,SKIPLOOM,,24,MEGA_DRAIN
188,SKIPLOOM,,28,ACROBATICS
188,SKIPLOOM,,31,COTTON_SPORE
188,SKIPLOOM,,34,U_TURN
188,SKIPLOOM,,37,GIGA_DRAIN
188,SKIPLOOM,,41,BOUNCE
188,SKIPLOOM,,44,MEMENTO
189,JUMPLUFF,,1,TAIL_WHIP
189,JUMPLUFF,,1,ABSORB
189,JUMPLUFF,,1,SPLASH
189,JUMPLUFF,,1,SYNTHESIS
189,JUMPLUFF,,8,TACKLE
189,JUMPLUFF,,10,FAIRY_WIND
189,JUMPLUFF,,12,POISON_POWDER
189,JUMPLUFF,,12,STUN_SPORE
189,JUMPLUFF,,12,SLEEP_POWDER
189,JUMPLUFF,,15,BULLET_SEED
189,JUMPLUFF,,20,LEECH_SEED
189,JUMPLUFF,,24,MEGA_DRAIN
189,JUMPLUFF,,30,ACROBATICS
189,JUMPLUFF,,35,COTTON_SPORE
189,JUMPLUFF,,39,U_TURN
189,JUMPLUFF,,43,GIGA_DRAIN
189,JUMPLUFF,,49,BOUNCE
189,JUMPLUFF,,55,MEMENTO
190,AIPOM,,1,SCRATCH
190,AIPOM,,1,TAIL_WHIP
190,AIPOM,,4,SAND_ATTACK
190,AIPOM,,8,ASTONISH
190,AIPOM,,11,BATON_PASS
190,AIPOM,,15,TICKLE
190,AIPOM,,18,FURY_SWIPES
190,AIPOM,,22,SWIFT
190,AIPOM,,25,SCREECH
190,AIPOM,,29,AGILITY
190,AIPOM,,32,DOUBLE_HIT
190,AIPOM,,36,FLING
190,AIPOM,,39,NASTY_PLOT
190,AIPOM,,43,LAST_RESORT
191,SUNKERN,,1,TACKLE
191,SUNKERN,,1,GROWTH
191,SUNKERN,,7,ABSORB
191,SUNKERN,,10,MEGA_DRAIN
191,SUNKERN,,16,RAZOR_LEAF
191,SUNKERN,,19,WORRY_SEED
191,SUNKERN,,22,GIGA_DRAIN
191,SUNKERN,,25,ENDEAVOR
191,SUNKERN,,28,SYNTHESIS
191,SUNKERN,,31,SOLAR_BEAM
191,SUNKERN,,34,DOUBLE_EDGE
191,SUNKERN,,36,SUNNY_DAY
191,SUNKERN,,39,SEED_BOMB
192,SUNFLORA,,RELEARN_MOVE,SEED_BOMB
192,SUNFLORA,,1,POUND
192,SUNFLORA,,1,TACKLE
192,SUNFLORA,,1,GROWTH
192,SUNFLORA,,1,ENDEAVOR
192,SUNFLORA,,1,SYNTHESIS
192,SUNFLORA,,4,INGRAIN
192,SUNFLORA,,7,ABSORB
192,SUNFLORA,,10,MEGA_DRAIN
192,SUNFLORA,,13,LEECH_SEED
192,SUNFLORA,,16,RAZOR_LEAF
192,SUNFLORA,,19,WORRY_SEED
192,SUNFLORA,,22,GIGA_DRAIN
192,SUNFLORA,,25,BULLET_SEED
192,SUNFLORA,,28,PETAL_DANCE
192,SUNFLORA,,31,SOLAR_BEAM
192,SUNFLORA,,34,DOUBLE_EDGE
192,SUNFLORA,,39,SUNNY_DAY
192,SUNFLORA,,43,LEAF_STORM
192,SUNFLORA,,50,PETAL_BLIZZARD
193,YANMA,,1,TACKLE
193,YANMA,,6,QUICK_ATTACK
193,YANMA,,11,DOUBLE_TEAM
193,YANMA,,14,AIR_CUTTER
193,YANMA,,17,DETECT
193,YANMA,,22,SUPERSONIC
193,YANMA,,27,UPROAR
193,YANMA,,30,BUG_BITE
193,YANMA,,33,ANCIENT_POWER
193,YANMA,,38,HYPNOSIS
193,YANMA,,43,WING_ATTACK
193,YANMA,,46,SCREECH
193,YANMA,,49,U_TURN
193,YANMA,,54,AIR_SLASH
193,YANMA,,57,BUG_BUZZ
194,WOOPER,,1,TAIL_WHIP
194,WOOPER,,1,WATER_GUN
194,WOOPER,,4,RAIN_DANCE
194,WOOPER,,8,MUD_SHOT
194,WOOPER,,12,MIST
194,WOOPER,,12,HAZE
194,WOOPER,,16,SLAM
194,WOOPER,,21,YAWN
194,WOOPER,,24,AQUA_TAIL
194,WOOPER,,28,MUDDY_WATER
194,WOOPER,,32,AMNESIA
194,WOOPER,,36,TOXIC
194,WOOPER,,40,EARTHQUAKE
195,QUAGSIRE,,1,TAIL_WHIP
195,QUAGSIRE,,1,WATER_GUN
195,QUAGSIRE,,1,RAIN_DANCE
195,QUAGSIRE,,1,MUD_SHOT
195,QUAGSIRE,,12,MIST
195,QUAGSIRE,,12,HAZE
195,QUAGSIRE,,16,SLAM
195,QUAGSIRE,,23,YAWN
195,QUAGSIRE,,28,AQUA_TAIL
195,QUAGSIRE,,34,MUDDY_WATER
195,QUAGSIRE,,40,AMNESIA
195,QUAGSIRE,,46,TOXIC
195,QUAGSIRE,,52,EARTHQUAKE
196,ESPEON,,EVOLVE_MOVE,GLITZY_GLOW
196,ESPEON,,RELEARN_MOVE,VEEVEE_VOLLEY
196,ESPEON,,1,TACKLE
196,ESPEON,,1,TAKE_DOWN
196,ESPEON,,1,DOUBLE_EDGE
196,ESPEON,,1,TAIL_WHIP
196,ESPEON,,1,BITE
196,ESPEON,,1,GROWL
196,ESPEON,,1,CHARM
196,ESPEON,,1,BATON_PASS
196,ESPEON,,1,HELPING_HAND
196,ESPEON,,1,COVET
196,ESPEON,,1,COPYCAT
196,ESPEON,,5,SAND_ATTACK
196,ESPEON,,10,CONFUSION
196,ESPEON,,15,QUICK_ATTACK
196,ESPEON,,20,BABY_DOLL_EYES
196,ESPEON,,25,SWIFT
196,ESPEON,,30,PSYBEAM
196,ESPEON,,35,MORNING_SUN
196,ESPEON,,40,POWER_SWAP
196,ESPEON,,45,PSYCHIC
196,ESPEON,,50,PSYCH_UP
196,ESPEON,,55,FUTURE_SIGHT
196,ESPEON,,60,LAST_RESORT
197,UMBREON,,EVOLVE_MOVE,BADDY_BAD
197,UMBREON,,RELEARN_MOVE,VEEVEE_VOLLEY
197,UMBREON,,1,TACKLE
197,UMBREON,,1,TAKE_DOWN
197,UMBREON,,1,DOUBLE_EDGE
197,UMBREON,,1,TAIL_WHIP
197,UMBREON,,1,BITE
197,UMBREON,,1,GROWL
197,UMBREON,,1,SWIFT
197,UMBREON,,1,CHARM
197,UMBREON,,1,BATON_PASS
197,UMBREON,,1,HELPING_HAND
197,UMBREON,,1,COVET
197,UMBREON,,1,COPYCAT
197,UMBREON,,1,PURSUIT
197,UMBREON,,5,SAND_ATTACK
197,UMBREON,,10,SNARL
197,UMBREON,,15,QUICK_ATTACK
197,UMBREON,,20,BABY_DOLL_EYES
197,UMBREON,,25,CONFUSE_RAY
197,UMBREON,,30,ASSURANCE
197,UMBREON,,35,MOONLIGHT
197,UMBREON,,40,GUARD_SWAP
197,UMBREON,,45,DARK_PULSE
197,UMBREON,,50,SCREECH
197,UMBREON,,55,MEAN_LOOK
197,UMBREON,,60,LAST_RESORT
198,MURKROW,,1,PECK
198,MURKROW,,1,ASTONISH
198,MURKROW,,5,GUST
198,MURKROW,,11,HAZE
198,MURKROW,,15,WING_ATTACK
198,MURKROW,,21,NIGHT_SHADE
198,MURKROW,,25,ASSURANCE
198,MURKROW,,31,TAUNT
198,MURKROW,,35,MEAN_LOOK
198,MURKROW,,40,FOUL_PLAY
198,MURKROW,,50,SUCKER_PUNCH
198,MURKROW,,55,TORMENT
198,MURKROW,,60,QUASH
199,SLOWKING,,RELEARN_MOVE,FUTURE_SIGHT
199,SLOWKING,,RELEARN_MOVE,CHILLY_RECEPTION
199,SLOWKING,,1,POWER_GEM
199,SLOWKING,,1,NASTY_PLOT
199,SLOWKING,,1,SWAGGER
199,SLOWKING,,1,TACKLE
199,SLOWKING,,1,CURSE
199,SLOWKING,,1,GROWL
199,SLOWKING,,1,WATER_GUN
199,SLOWKING,,9,YAWN
199,SLOWKING,,12,CONFUSION
199,SLOWKING,,15,DISABLE
199,SLOWKING,,18,WATER_PULSE
199,SLOWKING,,21,HEADBUTT
199,SLOWKING,,24,ZEN_HEADBUTT
199,SLOWKING,,27,AMNESIA
199,SLOWKING,,30,SURF
199,SLOWKING,,33,SLACK_OFF
199,SLOWKING,,36,PSYCHIC
199,SLOWKING,,39,PSYCH_UP
199,SLOWKING,,42,RAIN_DANCE
